user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,stress_level_num,cluster,segmento
6634,19,5.16,10.87,7.04,7.98,6.23,62.07,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6635,34,3.47,7.28,8.42,9.02,9.28,70.05,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6636,17,2.78,10.78,6.98,6.07,9.67,58.79,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6637,19,5.87,10.11,6.23,9.62,5.21,55.03,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6638,44,3.7,2.76,7.98,7.55,9.25,62.52,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6639,39,5.27,4.02,7.74,6.07,4.29,86.67,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6640,22,5.74,8.58,5.84,6.5,3.34,55.17,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6641,22,4.21,6.44,7.02,8.65,1.66,90.68,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6642,22,3.52,4.91,7.65,1.81,5.07,57.11,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6643,26,0.52,6.19,5.23,2.51,7.2,76.18,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6644,38,0.72,6.45,5.83,3.4,9.79,98.26,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6645,37,1.6,11.11,4.53,9.05,5.69,97.11,High,TikTok,3,0,Alto consumo / Alto rendimiento
6646,22,1.52,3.03,8.94,9.5,7.61,66.08,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6647,25,1.9,4.8,4.43,4.21,9.07,44.05,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6648,28,2.18,7.38,4.84,9.31,5.89,94.16,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6649,22,2.48,8.98,6.4,5.92,2.5,47.61,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6650,43,2.81,8.31,8.33,5.26,8.63,95.41,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6651,44,1.04,11.42,5.78,8.49,6.17,83.96,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6652,38,0.73,9.96,7.84,5.91,7.83,96.05,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6653,42,4.21,7.57,7.38,5.09,6.93,79.92,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
6654,24,3.46,4.15,7.19,1.14,1.55,99.71,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6655,21,2.94,6.51,8.23,1.12,2.52,68.02,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6656,42,3.99,8.93,4.07,6.65,3.58,59.78,High,TikTok,3,0,Alto consumo / Alto rendimiento
6657,31,5.05,10.38,8.65,1.66,3.56,63.6,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
6658,18,2.85,11.6,8.15,7.63,8.55,61.02,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
6659,43,4.03,8.05,8.69,6.6,6.38,64.05,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6660,27,5.74,7.27,7.97,5.12,1.75,93.11,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6661,18,5.12,2.18,8.39,7.39,4.48,75.52,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6662,19,2.84,2.72,5.02,9.94,6.01,83.54,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6663,40,4.05,3.56,5.6,3.22,3.26,57.27,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6664,36,1.47,2.55,5.58,6.01,1.36,99.39,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6665,18,3.58,6.01,4.55,8.59,4.42,56.84,High,TikTok,3,0,Alto consumo / Alto rendimiento
6666,32,5.9,5.37,7.65,1.15,5.15,49.54,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6667,20,3.35,8.37,4.68,2.83,9.14,86.69,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6668,38,5.6,7.36,4.26,5.69,9.18,90.34,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6669,38,2.74,7.96,7.88,5.97,5.5,63.63,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6670,37,5.99,6.72,8.52,1.78,5.24,72.46,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6671,36,3.69,4.78,7.82,4.67,6.76,64.85,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
6672,16,0.73,11.53,8.13,5.68,3.32,57.64,High,TikTok,3,0,Alto consumo / Alto rendimiento
6673,37,3.73,2.86,6.98,4.81,3.57,88.8,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
6674,25,2.01,11.39,8.44,7.31,1.02,85.42,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6675,42,0.68,5.11,6.48,7.94,1.7,69.12,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6676,28,5.01,7.13,8.94,5.14,2.61,67.33,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6677,44,2.02,3.09,4.52,4.83,6.77,50.81,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6678,19,4.88,2.71,8.05,7.35,2.91,78.24,High,TikTok,3,0,Alto consumo / Alto rendimiento
6679,20,2.09,6.3,7.21,6.0,2.12,95.42,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6680,24,1.57,9.42,6.9,8.83,6.55,83.13,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6681,22,5.86,4.69,7.63,5.33,6.87,70.38,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6682,28,2.49,7.62,8.2,6.17,1.54,42.32,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6683,38,3.81,4.79,8.31,2.16,7.96,95.82,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6684,17,3.85,5.89,4.88,8.52,6.46,58.48,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6685,26,3.58,11.06,4.99,4.8,4.57,58.0,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6686,30,5.53,10.56,4.08,7.47,9.85,68.18,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6687,42,4.21,7.16,4.66,4.87,1.09,65.75,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6688,44,2.72,4.38,5.32,1.01,5.9,97.74,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6689,37,5.24,3.93,7.61,4.6,2.44,49.9,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6690,31,1.5,11.54,6.38,2.33,3.96,81.35,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6691,15,3.49,4.03,7.79,4.59,2.2,46.41,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6692,37,5.73,10.08,6.43,3.89,7.01,56.61,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6693,24,3.94,5.69,6.78,2.82,4.61,83.33,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6694,39,4.99,11.86,4.56,2.11,9.88,88.24,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6695,37,4.09,5.68,7.88,7.56,6.88,68.14,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6696,24,5.12,5.52,7.79,7.79,9.26,87.36,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
6697,35,5.69,8.37,5.54,3.38,3.17,96.11,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6698,38,2.0,11.62,5.64,5.46,3.87,96.15,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6699,16,1.43,11.76,5.1,5.18,4.26,60.55,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6700,23,3.16,9.07,8.07,4.2,8.55,58.73,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6701,36,4.36,9.55,7.74,3.5,2.91,83.59,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6702,27,1.75,7.63,7.05,2.67,9.52,79.25,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6703,39,0.52,9.56,5.19,8.86,1.39,63.54,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6704,30,2.39,10.6,4.86,8.5,9.01,53.72,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6705,32,5.83,6.86,4.25,4.75,5.06,77.11,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6706,33,4.32,8.2,4.23,7.49,5.73,65.81,High,TikTok,3,0,Alto consumo / Alto rendimiento
6707,26,2.71,7.37,4.94,5.48,9.98,47.93,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6708,22,1.56,7.62,4.5,1.77,8.83,78.35,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6709,31,2.46,10.9,6.78,8.4,9.14,81.86,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6710,29,1.43,5.56,5.79,2.97,6.27,61.85,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6711,24,1.08,4.08,6.22,7.36,9.61,89.92,High,TikTok,3,0,Alto consumo / Alto rendimiento
6712,29,5.49,6.56,6.97,5.75,7.19,44.42,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6713,29,5.99,4.08,7.3,7.21,8.37,69.75,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6714,37,1.4,6.98,7.24,5.24,7.49,97.38,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6715,21,0.8,11.04,5.3,7.32,8.03,51.43,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6716,27,2.31,8.17,8.05,1.3,6.74,50.34,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6717,31,3.04,10.55,8.59,1.37,7.54,62.72,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6718,23,1.63,3.66,5.58,9.07,4.92,56.09,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6719,22,2.16,11.01,4.09,7.75,7.36,53.29,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6720,34,1.6,8.02,8.5,8.46,3.49,96.99,High,TikTok,3,0,Alto consumo / Alto rendimiento
6721,40,4.76,2.32,8.62,5.11,6.71,60.69,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6722,41,4.42,8.33,4.25,5.14,5.71,43.59,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6723,35,3.99,11.51,4.02,5.81,9.09,93.99,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6724,32,2.63,2.79,8.08,3.19,7.06,66.89,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6725,27,5.5,7.82,5.51,7.6,6.37,84.16,High,TikTok,3,0,Alto consumo / Alto rendimiento
6726,30,5.83,11.15,8.57,8.47,3.82,62.04,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6727,23,1.46,2.1,5.08,9.17,8.77,96.11,High,TikTok,3,0,Alto consumo / Alto rendimiento
6728,26,1.73,8.31,8.31,5.65,1.49,57.27,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6729,26,3.39,6.75,4.34,4.73,9.1,79.77,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6730,20,1.0,5.47,5.3,8.48,6.88,89.46,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
6731,33,2.9,8.28,8.87,7.77,2.71,54.28,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6732,42,3.7,2.53,5.16,8.81,9.13,88.09,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6733,21,3.37,9.53,4.67,6.9,3.94,87.54,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6734,39,2.32,2.04,8.29,8.95,2.51,97.85,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6735,17,3.48,5.07,4.59,1.8,3.87,95.37,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6736,30,5.77,7.04,4.49,7.12,9.65,63.32,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6737,32,1.63,5.77,5.62,1.8,7.77,75.43,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6738,30,4.1,5.07,7.18,7.74,9.25,95.52,High,TikTok,3,0,Alto consumo / Alto rendimiento
6739,37,0.74,10.31,7.55,6.66,3.69,40.26,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6740,21,0.87,11.35,8.41,1.14,1.74,77.64,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6741,18,3.54,10.74,6.7,6.39,6.06,52.92,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
6742,41,1.08,7.22,5.97,2.32,5.35,84.33,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6743,39,0.62,10.84,5.79,2.28,7.49,87.79,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6744,44,1.44,11.21,8.23,2.35,5.88,82.78,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6745,22,3.61,6.09,7.62,5.35,4.57,99.76,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
6746,27,4.37,4.83,8.53,2.04,1.04,68.76,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6747,27,1.61,2.98,8.82,2.13,5.21,73.68,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6748,31,4.18,6.79,5.5,3.31,2.09,64.54,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6749,31,1.5,11.46,6.65,1.01,9.3,98.44,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6750,19,3.87,7.61,7.16,3.48,9.3,95.37,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6751,20,2.77,8.68,4.82,6.57,8.23,99.2,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6752,33,4.1,3.13,4.27,6.41,2.42,99.09,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6753,27,5.97,3.44,8.34,9.73,2.33,93.73,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6754,39,5.66,6.64,6.68,2.08,6.07,95.85,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6755,42,0.52,11.51,6.85,8.79,7.55,47.19,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
6756,40,5.37,5.61,6.77,4.52,9.14,50.41,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6757,28,0.87,10.77,7.77,4.48,9.05,93.11,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6758,36,5.74,3.2,4.73,4.14,2.4,83.61,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6759,18,2.05,8.17,7.07,2.12,9.96,92.5,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6760,42,2.6,8.01,6.35,5.31,2.41,86.2,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6761,21,1.0,10.6,8.48,8.09,8.56,48.38,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6762,22,1.12,2.03,6.6,8.88,6.28,94.99,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6763,39,4.5,3.9,8.71,9.67,7.1,86.27,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6764,27,5.69,4.2,5.77,8.07,6.44,74.25,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
6765,41,3.86,11.5,8.83,6.61,8.83,71.94,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6766,20,4.44,3.54,8.38,5.48,6.73,74.43,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6767,20,4.69,2.37,6.92,8.87,8.64,63.43,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6768,38,1.95,7.34,5.77,7.66,2.39,88.19,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6769,42,0.75,7.29,5.88,2.45,8.8,94.54,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6770,35,0.51,10.44,7.86,7.14,9.94,55.17,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
6771,44,2.43,11.49,6.9,4.88,6.95,42.28,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6772,17,1.83,7.39,6.01,6.36,9.79,52.18,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6773,42,0.84,11.3,7.18,9.09,2.98,85.44,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6774,17,1.49,9.25,7.67,6.87,8.46,92.1,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6775,27,1.18,4.65,4.11,9.45,2.52,60.91,High,TikTok,3,0,Alto consumo / Alto rendimiento
6776,36,5.53,11.28,4.45,8.8,5.64,49.14,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6777,16,1.27,8.67,4.47,2.16,6.98,91.51,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6778,30,3.46,6.14,5.16,1.1,6.94,52.88,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6779,36,3.76,8.8,6.13,4.46,7.04,54.51,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
6780,43,3.49,6.01,8.02,8.79,3.89,45.56,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6781,20,1.04,3.14,5.76,3.07,9.76,94.62,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6782,22,2.25,9.19,4.09,7.22,1.06,59.6,High,TikTok,3,0,Alto consumo / Alto rendimiento
6783,37,0.78,10.24,6.42,5.28,6.59,50.31,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6784,22,2.68,9.29,8.98,7.71,8.79,97.22,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6785,44,1.54,4.29,5.75,2.48,9.02,60.13,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
6786,39,3.59,11.57,8.81,3.15,7.48,84.85,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6787,20,4.31,2.25,4.51,3.18,6.17,53.82,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
6788,28,3.43,5.33,4.87,5.94,5.12,83.61,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6789,17,2.89,4.6,7.62,3.61,5.05,53.93,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6790,24,2.63,2.48,6.51,8.31,4.83,78.26,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6791,17,5.13,6.06,7.83,4.12,7.3,66.45,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6792,41,1.71,8.23,8.32,6.95,7.58,87.92,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6793,26,4.54,10.83,5.26,9.54,5.63,83.82,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6794,31,4.67,11.9,7.41,6.46,7.67,96.13,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6795,41,2.81,10.08,7.04,3.18,5.76,62.6,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6796,43,2.14,6.69,8.31,8.47,1.88,85.26,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6797,19,3.09,9.24,6.15,1.11,8.66,98.13,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6798,44,1.01,10.44,4.26,3.31,8.83,60.18,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6799,34,0.75,6.65,6.87,4.49,3.4,57.4,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6800,39,1.11,9.85,8.79,2.76,8.08,86.14,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6801,23,1.53,6.83,4.07,6.44,5.6,66.73,High,TikTok,3,0,Alto consumo / Alto rendimiento
6802,44,3.27,5.86,5.2,6.02,2.12,63.92,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6803,35,5.17,7.26,5.58,4.66,4.58,72.74,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
6804,40,1.8,8.76,7.83,3.65,1.69,96.13,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6805,34,5.64,9.27,5.62,4.91,8.08,45.03,High,TikTok,3,0,Alto consumo / Alto rendimiento
6806,21,5.75,5.57,5.2,3.62,2.77,67.94,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6807,36,5.77,7.71,7.24,2.99,2.48,46.61,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6808,18,5.11,11.1,4.23,4.16,2.88,93.02,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6809,27,2.5,11.76,4.85,6.42,3.04,48.2,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6810,27,0.9,4.27,6.04,6.84,7.07,45.38,High,TikTok,3,0,Alto consumo / Alto rendimiento
6811,24,3.63,3.93,5.78,3.68,6.75,97.83,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6812,32,3.57,8.77,5.74,9.53,2.16,73.8,High,TikTok,3,0,Alto consumo / Alto rendimiento
6813,31,5.17,6.15,4.54,3.36,7.52,89.55,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
6814,34,5.98,2.24,5.8,7.41,4.14,68.22,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6815,34,3.29,5.47,7.99,1.73,5.12,66.14,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6816,27,2.4,10.07,6.07,6.98,2.12,94.7,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6817,31,1.52,9.97,6.93,5.14,7.38,99.39,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6818,36,0.53,6.95,4.82,6.12,4.39,77.11,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6819,18,3.3,6.73,4.35,2.66,6.69,95.09,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
6820,15,3.56,7.8,8.4,4.9,4.84,91.76,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6821,15,5.04,4.19,5.66,7.9,1.44,72.64,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6822,29,3.28,7.26,5.75,7.9,7.33,96.47,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6823,27,5.54,2.11,8.39,3.14,5.97,52.6,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6824,31,3.95,6.76,7.54,4.17,4.91,93.09,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
6825,38,5.12,5.36,7.78,1.03,2.81,58.56,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6826,40,1.32,8.75,7.41,1.81,6.62,41.83,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6827,22,5.2,8.38,4.53,2.14,3.48,87.23,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6828,32,4.21,5.81,8.79,3.64,4.86,95.8,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6829,41,1.44,2.07,8.55,7.83,1.51,53.01,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6830,27,1.54,4.52,5.18,5.59,7.99,72.05,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6831,37,5.6,8.33,8.02,8.13,1.81,84.96,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
6832,28,0.68,2.72,6.05,7.79,9.02,59.9,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6833,22,3.04,3.08,7.42,6.28,8.81,48.82,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
6834,22,2.22,8.47,4.83,5.5,9.74,63.53,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6835,41,4.16,9.56,6.69,9.38,9.18,67.39,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
6836,40,5.12,5.22,4.63,6.12,9.74,84.53,High,TikTok,3,0,Alto consumo / Alto rendimiento
6837,29,2.48,6.9,6.68,5.35,8.99,51.92,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6838,41,2.85,11.46,5.22,8.82,2.01,88.91,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6839,27,5.9,11.46,6.26,1.64,4.94,70.13,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6840,21,4.81,5.08,7.34,6.9,1.69,94.23,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6841,19,5.43,10.1,8.39,2.02,5.91,73.95,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
6842,31,2.91,7.94,4.83,8.38,5.77,66.81,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6843,42,1.79,11.75,8.47,8.13,9.3,57.21,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
6844,39,2.77,6.78,5.95,5.53,9.73,46.37,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
6845,43,4.44,9.75,8.22,6.95,3.34,62.3,High,TikTok,3,0,Alto consumo / Alto rendimiento
6846,30,1.1,9.68,6.56,7.95,6.24,64.82,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6847,37,1.99,6.97,8.31,5.35,5.18,74.1,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6848,16,0.76,9.96,7.31,9.15,5.92,91.59,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
6849,36,2.88,4.61,6.54,4.93,5.79,67.83,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
6850,32,5.05,3.22,5.56,9.03,9.23,58.86,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6851,31,0.64,6.25,8.84,6.24,9.07,92.4,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6852,44,4.21,11.44,8.0,4.84,2.1,84.04,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
6853,21,5.63,7.01,5.91,1.04,4.11,58.42,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6854,27,1.8,8.35,4.83,3.66,7.77,50.02,High,TikTok,3,3,Alto consumo / Bajo rendimiento
6855,32,4.31,8.24,7.9,8.81,7.16,57.46,High,TikTok,3,0,Alto consumo / Alto rendimiento
6856,43,5.86,3.33,8.95,4.86,6.68,47.42,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
6857,28,5.79,5.9,5.39,4.79,9.94,94.2,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
6858,44,1.79,9.07,8.58,5.4,4.03,76.7,High,TikTok,3,0,Alto consumo / Alto rendimiento
6859,32,1.05,11.72,4.63,3.58,5.64,91.81,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
6860,27,1.32,3.68,8.76,5.42,9.81,89.22,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
6861,25,4.36,6.1,7.73,4.38,7.26,49.19,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
6862,35,4.49,2.95,5.73,9.18,6.84,66.58,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
6863,44,4.21,4.42,5.52,6.08,2.39,98.32,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
6864,35,2.35,5.77,7.22,8.51,3.22,54.03,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
6865,30,1.43,7.41,6.97,7.18,4.4,43.01,High,TikTok,3,0,Alto consumo / Alto rendimiento
